companyId,Name,Sector,Industry
CPML,City Pulse Multiventures Ltd,Entertainment,Entertainment & Media
CUB,City Union Bank Ltd,Banks,Banks - Private
CLEANMAX,Clean Max Enviro Energy Solutions Ltd,Power Generation & Distribution,Power Generation & Supply
CLEAN,Clean Science & Technology Ltd,Chemicals,Speciality Chemicals
CMRGREEN,CMR Green Technologies Ltd,Miscellaneous,Miscellaneous
CMSINFO,CMS Info Systems Ltd,Miscellaneous,Services - Others
COALINDIA,Coal India Ltd,Mining & Mineral products,Mining/Minerals
COCHINSHIP,Cochin Shipyard Ltd,Aerospace & Defence,Ship - Docks/Breaking/Repairs
COFFEEDAY,Coffee Day Enterprises Ltd,Quick Service Restaurant,Quick Service Restaurant - QSR
COFORGE,Coforge Ltd,IT - Software,IT - Software
COHANCE,Cohance Lifesciences Ltd,Pharmaceuticals,Pharma - API & CRAMS
COLAB,Colab Platforms Ltd,IT - Software,IT Enabled Services/Business Process Outsourcing
COLPAL,Colgate-Palmolive (India) Ltd,FMCG,FMCG - Personal Care
COMSYN,Commercial Syn Bags Ltd,Packaging,Packaging - Polysacks
CAMS,Computer Age Management Services Ltd,Financial Services,Finance - Capital Markets - RTA
CONCORDBIO,Concord Biotech Ltd,Pharmaceuticals,Pharma - API & CRAMS
CNCRD,Concord Control Systems Ltd,Capital Goods - Electrical Equipment,Capital Goods - Engineering Heavy
CEWATER,Concord Enviro Systems Ltd,Capital Goods-Non Electrical Equipment,Pollution Control Equipment
CONFIPET,Confidence Petroleum India Ltd,Miscellaneous,LPG Bottling
CONSOFINVT,Consolidated Finvest & Holdings Ltd,Finance,Finance & Investments - Others
CONCOR,Container Corporation Of India Ltd,Logistics,Logistics
CONTROLPR,Control Print Ltd,IT - Hardware,Computer - Hardware
COROMANDEL,Coromandel International Ltd,Fertilizers,Fertilisers
CORONA,Corona Remedies Ltd,Pharmaceuticals,Pharma - Formulators
COSMICCRF,Cosmic CRF Ltd,Steel,Railways
COSMOFIRST,Cosmo First Ltd,Packaging,Packaging - BOPP
CRAFTSMAN,Craftsman Automation Ltd,Auto Ancillaries,Auto & Auto Ancl - CV
CNL,Creative Newtech Ltd,E-Commerce/App based Aggregator,E-Commerce - Platform - Utility
CREDITACC,CreditAccess Grameen Ltd,Finance,Finance & Investments - Microfinance
MUFTI,Credo Brands Marketing Ltd,Retail,Textiles - Readymade Apparel
CREST,Crest Ventures Ltd,Finance,Finance & Investments - Others
CRISIL,CRISIL Ltd,Credit Rating Agencies,Credit Rating Agencies
CRIZAC,Crizac Ltd,Education,Platform - Education
CROMPTON,Crompton Greaves Consumer Electricals Ltd,Consumer Durables,Consumer Electronics
CSBBANK,CSB Bank Ltd,Banks,Finance & Investments - Gold Loan
CSLFINANCE,CSL Finance Ltd,Finance,Finance & Investments - Others
CUBEINVIT,Cube Highways Trust,Infrastructure Investment Trusts,Infrastructure Investment Trusts
CUMMINSIND,Cummins India Ltd,Capital Goods-Non Electrical Equipment,Gensets
CUPID,Cupid Ltd,FMCG,Contraceptives/Protectives
CWD,CWD Ltd,Electronics,Electronics - Others
CYIENTDLM,Cyient DLM Ltd,Electronics,Consumer Electronics - EMS
CYIENT,Cyient Ltd,IT - Software,IT - ER&D
DABUR,Dabur India Ltd,FMCG,FMCG - Personal Care
DALBHARAT,Dalmia Bharat Ltd,Cement,Cement
DALMIASUG,Dalmia Bharat Sugar & Industries Ltd,Sugar,Sugar
DAMCAPITAL,Dam Capital Advisors Ltd,Finance,Finance - Investment Bankers
DANISH,Danish Power Ltd,Capital Goods - Electrical Equipment,Capital Goods - Transformers
DANLAW,Danlaw Technologies India Ltd,Electronics,IT - Software
DATAMATICS,Datamatics Global Services Ltd,IT - Software,IT - Software
DATAPATTNS,Data Patterns (India) Ltd,Aerospace & Defence,Aerospace & Defence - Equipments
DBCORP,D B Corp Ltd,Media - Print/Television/Radio,Newspaper
DCBBANK,DCB Bank Ltd,Banks,Banks - Private
DCMSIL,DCM Shriram International Ltd,Textiles,Textiles - Rayon
DCMSHRIRAM,DCM Shriram Ltd,Diversified,Sugar
DCW,DCW Ltd,Petrochemicals,Petrochem - Others
DCXINDIA,DCX Systems Ltd,Aerospace & Defence,Aerospace & Defence - Equipments
DDEVPLSTIK,DDev Plastiks Industries Ltd,Chemicals,Plastics - Plastic & Plastic Products
DECCANCE,Deccan Cements Ltd,Cement,Cement
DECNGOLD,Deccan Gold Mines Ltd,Mining & Mineral products,Mining/Minerals
DEEDEV,DEE Development Engineers Ltd,Steel,Steel - Tubes/Pipes
DEEPAKFERT,Deepak Fertilisers & Petrochemicals Corp Ltd,Chemicals,Fertilisers
DEEPAKNTR,Deepak Nitrite Ltd,Chemicals,Chemicals - Inorganic
DEEPINDS,Deep Industries Ltd,Crude Oil & Natural Gas,Oil Drilling & Exploration
DELHIVERY,Delhivery Ltd,Logistics,Logistics - Warehousing/Supply Chain
DELTACORP,Delta Corp Ltd,Miscellaneous,Miscellaneous
DEN,Den Networks Ltd,Entertainment,Entertainment & Media
DENTA,Denta Water & Infra Solutions Ltd,Infrastructure Developers & Operators,Construction - Civil/Turnkey
DEVYANI,Devyani International Ltd,Quick Service Restaurant,Quick Service Restaurant - QSR
DBOL,Dhampur Bio Organics Ltd,Sugar,Sugar
DHAMPURSUG,Dhampur Sugar Mills Ltd,Sugar,Sugar
DHANBANK,Dhanlaxmi Bank Ltd,Banks,Banks - Private
DHANUKA,Dhanuka Agritech Ltd,Agro Chemicals,Pesticides/Agrochemicals
DHARMAJ,Dharmaj Crop Guard Ltd,Agro Chemicals,Pesticides/Agrochemicals
DHUNINV,Dhunseri Investments Ltd,Finance,Finance & Investments - Others
DVL,Dhunseri Ventures Ltd,Trading,Trading
DIACABS,Diamond Power Infrastructure Ltd,Cables,Cables - Power
DIFFNKG,Diffusion Engineers Ltd,Capital Goods-Non Electrical Equipment,Welding Equipments
DIGITIDE,Digitide Solutions Ltd,IT - Software,IT Enabled Services/Business Process Outsourcing
DBL,Dilip Buildcon Ltd,Infrastructure Developers & Operators,EPC
DISAQ,Disa India Ltd,Capital Goods-Non Electrical Equipment,Capital Goods - Engineering Heavy
DCAL,Dishman Carbogen Amcis Ltd,Pharmaceuticals,Pharma - API & CRAMS
DIVGIITTS,Divgi Torqtransfer Systems Ltd,Auto Ancillaries,Auto Ancillaries - Transmission
DPEL,Divine Power Energy Ltd,Cables,Metals
DIVISLAB,Divis Laboratories Ltd,Pharmaceuticals,Pharma - API & CRAMS
DIXON,Dixon Technologies (India) Ltd,Consumer Durables,Consumer Electronics - EMS
DLF,DLF Ltd,Realty,Realty - National
DLINKINDIA,D-Link India Ltd,Trading,IT Networking Equipment
DMCC,DMCC Speciality Chemicals Ltd,Chemicals,Speciality Chemicals
DODLA,Dodla Dairy Ltd,FMCG,FMCG - Dairy Products
DOLATALGO,Dolat Algotech Ltd,Stock/ Commodity Brokers,Finance & Investments - Others
DOLLAR,Dollar Industries Ltd,Readymade Garments/ Apparells,Textiles - Hosiery/Knitwear
DOLPHIN,Dolphin Offshore Enterprises (India) Ltd,Oil Drill/Allied,Oil Drilling & Exploration
DOMS,Doms Industries Ltd,Printing & Stationery,Printing & Stationery
DPABHUSHAN,DP Abhushan Ltd,"Diamond, Gems and Jewellery","Diamond, Gems & Jewellery"
DRAGARWQ,Dr Agarwals Eye Hospital Ltd,Healthcare,Hospitals
AGARWALEYE,Dr Agarwals Health Care Ltd,Healthcare,Hospitals/Medical Services
DREDGECORP,Dredging Corporation of India Ltd,Miscellaneous,Shipping
LALPATHLAB,Dr Lal Pathlabs Ltd,Healthcare,Diagnostics
DRREDDY,Dr Reddys Laboratories Ltd,Pharmaceuticals,Pharma - Formulators
DWARKESH,Dwarikesh Sugar Industries Ltd,Sugar,Sugar
DSSL,Dynacons Systems & Solutions Ltd,IT - Software,IT - Software
DYNAMATECH,Dynamatic Technologies Ltd,Capital Goods-Non Electrical Equipment,Aerospace & Defence - Equipments
DYCL,Dynamic Cables Ltd,Cables,Cables - Power
E2E,E2E Networks Ltd,IT - Software,Data Centre
ECLERX,eClerx Services Ltd,IT - Software,IT Enabled Services
ECORECO,Eco Recycling Ltd,Miscellaneous,Recycling
ECOSMOBLTY,Ecos (India) Mobility & Hospitality Ltd,Miscellaneous,Services - Others
EDELWEISS,Edelweiss Financial Services Ltd,Finance,Finance & Investments - Wholesale NBFC
EFCIL,EFC (I) Ltd,Realty,Realty - CoWorking
EFFWA,Effwa Infra & Research Ltd,Infrastructure Developers & Operators,Construction - Civil/Turnkey
EICHERMOT,Eicher Motors Ltd,Automobile,Auto - 2 & 3 Wheelers
EIDPARRY,EID Parry (India) Ltd,Sugar,Sugar
EIHAHOTELS,EIH Associated Hotels Ltd,Hotels & Restaurants,Hotels
EIHOTEL,EIH Ltd,Hotels & Restaurants,Hotels
EIMCOELECO,Eimco Elecon (India) Ltd,Capital Goods-Non Electrical Equipment,Capital Goods - Engineering Heavy
ELANTAS,Elantas Beck India Ltd,Chemicals,Chemicals - Organic
ELCIDIN,Elcid Investments Ltd,Finance,Finance - Holding Company
ELDEHSG,Eldeco Housing & Industries Ltd,Realty,Realty - Construction & Contracting
ELECON,Elecon Engineering Company Ltd,Capital Goods-Non Electrical Equipment,Capital Goods - Mining Equipement
EMIL,Electronics Mart India Ltd,Retail,Retail - Electronics
ELECTCAST,Electrosteel Castings Ltd,"Castings, Forgings & Fastners",DI Pipes/Saw Pipes
ELECTHERM,Electrotherm (India) Ltd,Steel,Steel Products
ELGIEQUIP,Elgi Equipments Ltd,Capital Goods-Non Electrical Equipment,Compressors
ELITECON,Elitecon International Ltd,Tobacco Products,Chewing Tobacco/Pan Masala
ELLEN,Ellenbarrie Industrial Gases Ltd,Chemicals,Industrial Gas
ELPROINTL,Elpro International Ltd,Realty,Electronics - Equipment/Components
EMAMILTD,Emami Ltd,FMCG,FMCG - Personal Care
EMAMIPAP,Emami Paper Mills Ltd,Paper,Paper
EMBDL,Embassy Developments Ltd,Realty,Miscellaneous
EMBASSY,Embassy Office Parks REIT,Real Estate Investment Trusts,Real Estate Investment Trusts
EMCURE,Emcure Pharmaceuticals Ltd,Pharmaceuticals,Pharma - Formulators
EMKAY,Emkay Global Financial Services Ltd,Stock/ Commodity Brokers,Finance - Capital Markets - Brokers
ETL,Emkay Tools Ltd,Engineering,Machine Tools - Others
EMMVEE,Emmvee Photovoltaic Power Ltd,Capital Goods - Electrical Equipment,Electric Equipment - General
EMPIND,Empire Industries Ltd,Diversified,Glass & Glass Products
EMSLIMITED,EMS Ltd,Infrastructure Developers & Operators,Infra - Engineering - General
EMUDHRA,eMudhra Ltd,IT - Software,Services - Others
ENDURANCE,Endurance Technologies Ltd,Auto Ancillaries,Auto Ancillaries - Diversified
ENERGYINF,Energy Infrastructure Trust,Infrastructure Investment Trusts,Infra/Real Estate Investment Trust
ENGINERSIN,Engineers India Ltd,Infrastructure Developers & Operators,Infra - Engineering - General
ENKEIWHEL,Enkei Wheels India Ltd,Auto Ancillaries,Auto Ancillaries - Wheels
ENTERO,Entero Healthcare Solutions Ltd,Healthcare,Pharmacy Distribution
ENIL,Entertainment Network (India) Ltd,Entertainment,Entertainment & Media
EIEL,Enviro Infra Engineers Ltd,Infrastructure Developers & Operators,Engineering - Turnkey Services
EPACK,Epack Durable Ltd,Consumer Durables,Consumer Electronics - EMS
EPACKPEB,EPack Prefab Technologies Ltd,Steel,Pre-Engineering Buildings
EPIGRAL,Epigral Ltd,Chemicals,Pesticides/Agrochemicals
EPL,EPL Ltd,Packaging,Packaging - FMCG/Consumers
EQUITASBNK,Equitas Small Finance Bank Ltd,Banks,Banks - Small Finance
EBIX,Eraaya Lifespaces Ltd,Finance,Finance & Investments - Others
ERIS,ERIS Lifesciences Ltd,Pharmaceuticals,Pharma - Formulators
ESABINDIA,Esab India Ltd,Capital Goods-Non Electrical Equipment,Welding Equipments
ESAFSFB,ESAF Small Finance Bank Ltd,Banks,Banks - Small Finance
ESCORTS,Escorts Kubota Ltd,Automobile,Auto - Tractors
ESTER,Ester Industries Ltd,Packaging,Packaging - Films
ETERNAL,Eternal Ltd,E-Commerce/App based Aggregator,E-Commerce - Platform - Food
ETHOSLTD,Ethos Ltd,Retail,Watches
EUREKAFORB,Eureka Forbes Ltd,Consumer Durables,Consumer Electronics
EIFFL,Euro India Fresh Foods Ltd,FMCG,Food - Processing - Others
EUROPRATIK,Euro Pratik Sales Ltd,Plywood Boards/Laminates,Trading
EVEREADY,Eveready Industries India Ltd,Dry cells,Miscellaneous
EVERESTIND,Everest Industries Ltd,Cement - Products,Pre-Engineering Buildings
EKC,Everest Kanto Cylinder Ltd,Packaging,Cylinder
EXCELINDUS,Excel Industries Ltd,Agro Chemicals,Pesticides/Agrochemicals
EXCELSOFT,Excelsoft Technologies Ltd,IT - Software,IT - Software
EXHICON,Exhicon Events Media Solutions Ltd,Miscellaneous,Miscellaneous
EXICOM,Exicom Tele-Systems Ltd,Capital Goods - Electrical Equipment,Capital Goods - Electric General
EXIDEIND,Exide Industries Ltd,Auto Ancillaries,Auto Ancillaries - Batteries
EXPLEOSOL,Expleo Solutions Ltd,IT - Software,IT - Software
FABCLEAN,Fabtech Technologies Cleanrooms Ltd,Miscellaneous,Miscellaneous
FABTECH,Fabtech Technologies Ltd,Trading,Trading
FAIRCHEMOR,Fairchem Organics Ltd,Chemicals,Chemicals - Organic
FAZE3Q,Faze Three Ltd,Textiles,Textiles - Home Textile
FDC,FDC Ltd,Pharmaceuticals,Pharma - Formulators
FEDFINA,Fedbank Financial Services Ltd,Finance,Finance & Investments - Gold Loan
FEDDERSHOL,Fedders Holding Ltd,Finance,Finance & Investments - Others
FEDERALBNK,Federal Bank Ltd,Banks,Banks - Private
FMGOETZE,Federal-Mogul Goetze (India) Ltd,Auto Ancillaries,Engines
FERMENTA,Fermenta Biotech Ltd,Pharmaceuticals,Pharma - API
FACT,Fertilizers & Chemicals Travancore Ltd,Fertilizers,Fertilisers
FIEMIND,Fiem Industries Ltd,Auto Ancillaries,Auto Ancillaries - 2&3 Wheelers
FILATEX,Filatex India Ltd,Textiles,Textiles - Manmade Fibre - PFY/PSF
FILTRON,Filtron Engineers Ltd,Capital Goods-Non Electrical Equipment,Engineering - Light - General
FINEORG,Fine Organic Industries Ltd,Chemicals,Chemicals - Organic
FCL,Fineotex Chemical Ltd,Chemicals,Speciality Chemicals
FINKURVE,Finkurve Financial Services Ltd,Finance,Finance & Investments - Others
FINCABLES,Finolex Cables Ltd,Cables,Cables - Telecom
FINPIPE,Finolex Industries Ltd,Plastic products,Building Materials - Plastic Pipes
FINOPB,Fino Payments Bank Ltd,Banks,Banks - Small Finance
FSL,Firstsource Solutions Ltd,IT - Software,IT Enabled Services
FISCHER,Fischer Medical Ventures Ltd,Trading,Chemicals - Inorganic
FIVESTAR,Five-Star Business Finance Ltd,Finance,Finance & Investments - MSME Lending
FLAIR,Flair Writing Industries Ltd,Printing & Stationery,Printing & Stationery
FLYSBS,FlySBS Aviation Ltd,Air Transport Service,Miscellaneous
FOCE,Foce India Ltd,Retail,Watches
FOCUS,Focus Lighting & Fixtures Ltd,Capital Goods - Electrical Equipment,Capital Goods - Electric General
TOTEM,Forbes Precision Tools & Machine Parts Ltd,Capital Goods-Non Electrical Equipment,Capital Goods - Engineering General
FORCEMOT,Force Motors Ltd,Automobile,Auto - Bus/LCVs
FORTIS,Fortis Healthcare Ltd,Healthcare,Hospitals
FOSECOC,Foseco Crucible (India) Ltd,Refractories,Refractories
FOSECOIND,Foseco India Ltd,Chemicals,Chemicals - Organic
FRACTAL,Fractal Analytics Ltd,IT - Software,IT Enabled Services/Business Process Outsourcing
FREDUN,Fredun Pharmaceuticals Ltd,Pharmaceuticals,Pharma - Formulators
FRESHARA,Freshara Agro Exports Ltd,FMCG,Food - Processing - Spices/Pickles
FRONTSP,Frontier Springs Ltd,Auto Ancillaries,Railways - Kavach/Springs
NYKAA,FSN E-Commerce Ventures Ltd,E-Commerce/App based Aggregator,New age - Platform - E-Retail
UTLSOLAR,Fujiyama Power Systems Ltd,Capital Goods - Electrical Equipment,Electric Equipment - General
FUSION,Fusion Finance Ltd,Finance,Finance & Investments - Microfinance
GABRIEL,Gabriel India Ltd,Auto Ancillaries,Auto Ancillaries - Shock Absorber
GAIL,GAIL (India) Ltd,Gas Distribution,Gas Distribution
GALAPREC,Gala Precision Engineering Ltd,"Castings, Forgings & Fastners","Castings, Forgings & Fastners"
GALAXYSURF,Galaxy Surfactants Ltd,Chemicals,Speciality Chemicals
GALLANTT,Gallantt Ispat Ltd,Steel,Steel Products
GANDHAR,Gandhar Oil Refinery (India) Ltd,Refineries,Refineries
GANDHITUBE,Gandhi Special Tubes Ltd,Steel,Steel - Tubes/Pipes
GANECOS,Ganesha Ecosphere Ltd,Textiles,Recycling
GANESHBE,Ganesh Benzoplast Ltd,Miscellaneous,Chemicals - Inorganic
GANESHCP,Ganesh Consumer Products Ltd,FMCG,Food - Processing - Atta/Rava/Sooji
GGBL,Ganesh Green Bharat Ltd,Capital Goods - Electrical Equipment,Engineering - Turnkey Services
GANESHHOU,Ganesh Housing Ltd,Realty,Realty - Construction & Contracting
GRSE,Garden Reach Shipbuilders & Engineers Ltd,Aerospace & Defence,Ship - Docks/Breaking/Repairs
GARUDA,Garuda Construction and Engineering Ltd,Infrastructure Developers & Operators,Construction & Contracting
GRWRHITECH,Garware Hi Tech Films Ltd,Packaging,Packaging - Films
GARFIBRES,Garware Technical Fibres Ltd,Textiles,Textiles - Technical Textile
GATEWAY,Gateway Distriparks Ltd,Logistics,Logistics
GAUDIUMIVF,Gaudium IVF and Women Health Ltd,Healthcare,Hospitals/Medical Services
GAYAPROJ,Gayatri Projects Ltd,Infrastructure Developers & Operators,Construction - Civil/Turnkey
GEECEE,Geecee Ventures Ltd,Finance,Realty - Construction & Contracting
GEE,GEE Ltd,Capital Goods-Non Electrical Equipment,Electrodes - Welding Equipment
GEMAROMA,Gem Aromatics Ltd,Chemicals,Chemicals - Organic
GICRE,General Insurance Corporation of India,Insurance,Finance - Non Life Insurance
GENESYS,Genesys International Corporation Ltd,IT - Software,Geospatial
GENUSPOWER,Genus Power Infrastructures Ltd,Consumer Durables,Electronics - Equipment/Components
GEOJITFSL,Geojit Financial Services Ltd,Stock/ Commodity Brokers,Finance - Capital Markets - Brokers
GVPIL,GE Power India Ltd,Infrastructure Developers & Operators,Infra - General
GVT&D,GE Vernova T&D India Ltd,Capital Goods - Electrical Equipment,Electrical Equipments/HVDC
GFLLIMITED,GFL Ltd,Finance,Chemicals - Organic
GHCL,GHCL Ltd,Chemicals,Chemicals - Inorganic - Caustic Soda/Soda Ash
GHCLTEXTIL,GHCL Textiles Ltd,Textiles,Textiles - General
GHVINFRA,GHV Infra Projects Ltd,Infrastructure Developers & Operators,Construction - Civil/Turnkey
GICHSGFIN,GIC Housing Finance Ltd,Finance,Finance - Housing
GILLETTE,Gillette India Ltd,FMCG,FMCG - Personal Care
GKENERGY,GK Energy Ltd,Infrastructure Developers & Operators,Solar Pumps
GKWLIMITED,GKW Ltd,Finance,Miscellaneous
GLAND,Gland Pharma Ltd,Pharmaceuticals,Pharma - API & CRAMS
GLAXO,Glaxosmithkline Pharmaceuticals Ltd,Pharmaceuticals,Pharma - MNC bulk Drugs
GLENMARK,Glenmark Pharmaceuticals Ltd,Pharmaceuticals,Pharma - Formulators
GLOBAL,Global Education Ltd,Education,Miscellaneous
MEDANTA,Global Health Ltd,Healthcare,Hospitals
GLOBUSSPR,Globus Spirits Ltd,Alcoholic Beverages,Alcoholic Beverages
GLOSTERLTD,Gloster Ltd,Textiles,Textiles - Jute/Jute Products
GLOTTIS,Glottis Ltd,Logistics,Miscellaneous
GMBREW,G M Breweries Ltd,Alcoholic Beverages,Alcoholic Beverages
GMMPFAUDLR,GMM Pfaudler Ltd,Capital Goods-Non Electrical Equipment,Glass - Others
GMRAIRPORT,GMR Airports Ltd,Miscellaneous,Miscellaneous
GMRP&UI,GMR Power & Urban Infra Ltd,Infrastructure Developers & Operators,Infra - Power - Generation/Distribution
GNA,GNA Axles Ltd,Auto Ancillaries,Auto & Auto Ancl - CV
EBGNG,GNG Electronics Ltd,Trading,New age - Platform - E-Retail
GOCLCORP,GOCL Corporation Ltd,Diversified,Lubricants
GODAVARIB,Godavari Biorefineries Ltd,Sugar,Sugar
GPIL,Godawari Power & Ispat Ltd,Steel,Mining/Minerals - Iron Ore
GODFRYPHLP,Godfrey Phillips India Ltd,Tobacco Products,Cigarettes & Tobacco Products
GODIGIT,Go Digit General Insurance Ltd,Insurance,Finance - Insurance
GODREJAGRO,Godrej Agrovet Ltd,FMCG,FMCG - Animal/Polutry
GODREJCP,Godrej Consumer Products Ltd,FMCG,FMCG - Personal Care
GODREJIND,Godrej Industries Ltd,Chemicals,Finance - Holding Company
GODREJPROP,Godrej Properties Ltd,Realty,Realty - National
GOELCONS,Goel Construction Company Ltd,Infrastructure Developers & Operators,Engineering - Turnkey Services
GOCOLORS,Go Fashion (India) Ltd,Textiles,Textiles - Readymade Apparel
GOKEX,Gokaldas Exports Ltd,Readymade Garments/ Apparells,Textiles - Readymade Apparel
GOKULAGRO,Gokul Agro Resources Ltd,Edible Oil,"Edible Oils, Agro Processing"
GOLDIAM,Goldiam International Ltd,"Diamond, Gems and Jewellery",Lab Grown Diamonds
GOODLUCK,Goodluck India Ltd,Steel,Steel - Tubes/Pipes
GOODYEAR,Goodyear India Ltd,Tyres,Tyres & Tubes
GOPAL,Gopal Snacks Ltd,FMCG,FMCG - Snacks
GPECO,GP Eco Solutions India Ltd,Capital Goods - Electrical Equipment,Electric Equipment - General
GPTHEALTH,GPT Healthcare Ltd,Healthcare,Hospitals
GPTINFRA,GPT Infraprojects Ltd,Infrastructure Developers & Operators,Cement Products
GRANDOAK,Grand Oak Canyons Distillery Ltd,Finance,Finance & Investments - Others
GRANULES,Granules India Ltd,Pharmaceuticals,Pharma - API & CRAMS
GRAPHITE,Graphite India Ltd,Capital Goods-Non Electrical Equipment,Electrodes - Welding Equipment
GRASIM,Grasim Industries Ltd,Textiles,Diversified
GRAUWEIL,Grauer & Weil (India) Ltd,Chemicals,Speciality Chemicals
GRAVITA,Gravita India Ltd,Non Ferrous Metals,Recycling
GESHIP,Great Eastern Shipping Company Ltd,Shipping,Shipping
GREAVESCOT,Greaves Cotton Ltd,Capital Goods-Non Electrical Equipment,Engines
GREENLAM,Greenlam Industries Ltd,Plywood Boards/Laminates,Plywood Boards/Laminates
GREENPANEL,Greenpanel Industries Ltd,Plywood Boards/Laminates,Plywood Boards/Laminates
GREENPLY,Greenply Industries Ltd,Plywood Boards/Laminates,Plywood Boards/Laminates
GCSL,Gretex Corporate Services Ltd,Finance,Finance & Investments - Others
GRINDWELL,Grindwell Norton Ltd,Capital Goods-Non Electrical Equipment,Abrasives & Grinding Wheels
GRINFRA,G R Infraprojects Ltd,Infrastructure Developers & Operators,Infra - General
GRMOVER,GRM Overseas Ltd,FMCG,FMCG - Rice
GRPLTD,GRP Ltd,Plantation & Plantation Products,Rubber Processing/Rubber Products
GSPCROP,GSP Crop Science Ltd,Agro Chemicals,Pesticides/Agrochemicals
GTPL,GTPL Hathway Ltd,Entertainment,Entertainment & Media
GUFICBIO,Gufic BioSciences Ltd,Pharmaceuticals,Pharma - Formulators
GUJALKALI,Gujarat Alkalies & Chemicals Ltd,Chemicals,Chemicals - Inorganic - Caustic Soda/Soda Ash
GAEL,Gujarat Ambuja Exports Ltd,FMCG,Agricultural Processing - Maize
FLUOROCHEM,Gujarat Fluorochemicals Ltd,Chemicals,Chemicals - Flourine
GIPCL,Gujarat Industries Power Co Ltd,Power Generation & Distribution,Power - Generation/Distribution
GKSL,Gujarat Kidney & Super Speciality Ltd,Healthcare,Hospitals/Medical Services
GMDCLTD,Gujarat Mineral Development Corporation Ltd,Mining & Mineral products,Mining/Minerals
GNFC,Gujarat Narmada Valley Fertilizers & Chemicals Ltd,Chemicals,Fertilisers
GNRL,Gujarat Natural Resources Ltd,Crude Oil & Natural Gas,Oil Exploration/Allied Services
GPPL,Gujarat Pipavav Port Ltd,Marine Port & Services,Marine Port & Services
GSFC,Gujarat State Fertilizers & Chemicals Ltd,Fertilizers,Fertilisers
GSPL,Gujarat State Petronet Ltd,Gas Distribution,Gas Distribution
GUJTHEM,Gujarat Themis Biosyn Ltd,Pharmaceuticals,Pharma - API
GULFOILLUB,Gulf Oil Lubricants India Ltd,Chemicals,Lubricants
GULPOLY,Gulshan Polyols Ltd,Alcoholic Beverages,Miscellaneous
LKPFIN,GYFTR Ltd,Finance,Finance
HALDYNGL,Haldyn Glass Ltd,Glass & Glass Products,Packaging - FMCG/Consumers
HAPPSTMNDS,Happiest Minds Technologies Ltd,IT - Software,IT Enabled Services
HAPPYFORGE,Happy Forgings Ltd,"Castings, Forgings & Fastners","Castings, Forgings & Fastners"
HARDWYN,Hardwyn India Ltd,Trading,Trading
HARIOMPIPE,Hariom Pipe Industries Ltd,Steel,Steel - Tubes/Pipes
HARSHA,Harsha Engineers International Ltd,Capital Goods-Non Electrical Equipment,Bearings
HARAFIN,Haryana Financial Corporation Ltd,Finance,Finance - PSU Lending
HATSUN,Hatsun Agro Product Ltd,FMCG,FMCG - Dairy Products
HAVELLS,Havells India Ltd,Consumer Durables,Consumer Electronics
HAWKINCOOK,Hawkins Cookers Ltd,Consumer Durables,Domestic Appliances
HAZOOR,Hazoor Multi Projects Ltd,Infrastructure Developers & Operators,Infra - Construction & Contracting
HBLENGINE,HBL Engineering Ltd,Auto Ancillaries,Railways - Kavach/Springs
HCLTECH,HCL Technologies Ltd,IT - Software,IT - Software
HDBFS,HDB Financial Services Ltd,Finance,Conglomerate Backed NBFC
HDFCAMC,HDFC Asset Management Company Ltd,Finance,Finance - AMC
HDFCBANK,HDFC Bank Ltd,Banks,Banks - Private
HDFCLIFE,HDFC Life Insurance Company Ltd,Insurance,Finance - Insurance
HCG,Healthcare Global Enterprises Ltd,Healthcare,Hospitals
HEALTHX,Health X Platform Ltd,Finance,Pharmacy Distribution
HEG,HEG Ltd,Capital Goods-Non Electrical Equipment,Electrodes - Welding Equipment
HEIDELBERG,HeidelbergCement India Ltd,Cement,Cement
HSIL,Hemant Surgical Industries Ltd,Healthcare,Medical Equipment
HEMIPROP,Hemisphere Properties India Ltd,Realty,Realty - Construction & Contracting
HERANBA,Heranba Industries Ltd,Agro Chemicals,Pesticides/Agrochemicals
HERITGFOOD,Heritage Foods Ltd,FMCG,FMCG - Dairy Products
HEROMOTOCO,Hero MotoCorp Ltd,Automobile,Auto - 2 & 3 Wheelers
HESTERBIO,Hester Biosciences Ltd,Pharmaceuticals,Pharma - Animal
HEXAGON,Hexagon Nutrition Ltd,FMCG,Food - Processing - Others
HEXATRADEX,Hexa Tradex Ltd,Finance,Trading
HEXT,Hexaware Technologies Ltd,IT - Software,IT - Software
HFCL,HFCL Ltd,Telecom Equipment & Infra Services,Telecom Services
HGINFRA,HG Infra Engineering Ltd,Infrastructure Developers & Operators,Infra - Construction & Contracting
HIKAL,Hikal Ltd,Pharmaceuticals,Pharma - API & CRAMS
HSCL,Himadri Speciality Chemical Ltd,Chemicals,Carbon Black
HIMATSEIDE,Himatsingka Seide Ltd,Textiles,Textiles - Home Textile
HINDALCO,Hindalco Industries Ltd,Non Ferrous Metals,Aluminium
HIRECT,Hind Rectifiers Ltd,Consumer Durables,Electronics - Equipment/Components
HGS,Hinduja Global Solutions Ltd,IT - Software,IT Enabled Services
HAL,Hindustan Aeronautics Ltd,Aerospace & Defence,Aerospace & Defence - Equipments
HINDCOMPOS,Hindustan Composites Ltd,Auto Ancillaries,Auto Ancillaries - Axle & Brakes
